Sigla Aerea;NumeroAssentos;Origem;Destino;Partida Prevista;Situacao Chegada
TAM;180;SBJU;SBGR;01/03/2025 11:25;Antecipado
TAM;180;SBGR;SBPJ;01/03/2025 15:20;Antecipado
TAM;180;SBPJ;SBGR;01/03/2025 18:55;Antecipado
TAM;180;SBGR;SBSR;01/03/2025 16:00;Antecipado
TAM;180;SBSR;SBGR;01/03/2025 17:55;Antecipado
TAM;144;SBBR;SBSN;01/03/2025 23:50;Pontual
TAM;144;SBSN;SBBR;01/03/2025 03:15;Antecipado
TAM;180;SBBR;SBTE;01/03/2025 09:10;Pontual
TAM;180;SBTE;SBBR;01/03/2025 04:15;Antecipado
TAM;180;SBBR;SBTE;01/03/2025 21:35;Antecipado
TAM;180;SBTE;SBBR;01/03/2025 16:30;Pontual
TAM;180;SBGR;SBCA;01/03/2025 10:15;Pontual
TAM;180;SBMO;SBSP;01/03/2025 17:40;Antecipado
TAM;224;SBBR;SBVT;01/03/2025 08:55;Pontual
TAM;224;SBVT;SBBR;01/03/2025 18:10;Pontual
TAM;180;SBGL;SBRF;01/03/2025 23:20;Antecipado
TAM;180;SBRF;SBGL;01/03/2025 05:00;Antecipado
TAM;180;SBPA;SBSP;01/03/2025 18:20;Antecipado
TAM;224;SBGR;SBGL;01/03/2025 17:50;Pontual
TAM;180;SBSP;SBFL;01/03/2025 13:00;Antecipado
TAM;180;SBGL;SBFZ;01/03/2025 22:10;Antecipado
TAM;224;SBFZ;SBGR;01/03/2025 14:30;Antecipado
TAM;180;SBFZ;SBGL;01/03/2025 02:00;Antecipado
TAM;180;SBSG;SBGL;01/03/2025 02:35;Antecipado
TAM;144;SBRJ;SBSP;01/03/2025 06:05;Antecipado
TAM;144;SBSP;SBRJ;01/03/2025 07:40;Pontual
TAM;144;SBRJ;SBSP;01/03/2025 09:30;Antecipado
TAM;144;SBSP;SBRJ;01/03/2025 08:35;Antecipado
TAM;144;SBRJ;SBSP;01/03/2025 08:15;Antecipado
TAM;144;SBSP;SBRJ;01/03/2025 09:30;Pontual
TAM;144;SBSP;SBRJ;01/03/2025 15:10;Antecipado
TAM;144;SBRJ;SBSP;01/03/2025 11:10;Antecipado
TAM;144;SBSP;SBRJ;01/03/2025 17:00;Antecipado
TAM;144;SBRJ;SBSP;01/03/2025 12:30;Antecipado
TAM;144;SBSP;SBRJ;01/03/2025 18:55;Antecipado
TAM;144;SBRJ;SBSP;01/03/2025 06:30;Antecipado
TAM;144;SBSP;SBRJ;01/03/2025 20:40;Antecipado
TAM;144;SBRJ;SBSP;01/03/2025 18:40;Antecipado
TAM;144;SBRJ;SBSP;01/03/2025 17:45;Antecipado
TAM;144;SBSP;SBSR;01/03/2025 19:05;Antecipado
TAM;144;SBSR;SBSP;01/03/2025 20:50;Antecipado
TAM;144;SBBR;SBAR;01/03/2025 22:00;Antecipado
TAM;224;SBAR;SBBR;01/03/2025 05:05;Antecipado
TAM;144;SBBR;SBSI;01/03/2025 15:05;Antecipado
TAM;144;SBSI;SBBR;01/03/2025 17:30;Antecipado
TAM;144;SBGR;SBRJ;01/03/2025 13:15;Pontual
TAM;144;SBRJ;SBGR;01/03/2025 15:05;Pontual
TAM;180;SBSP;SBNF;01/03/2025 07:40;Antecipado
TAM;180;SBNF;SBSP;01/03/2025 09:35;Antecipado
TAM;224;SBVT;SBGR;01/03/2025 11:25;Antecipado
TAM;144;SBCT;SBGR;01/03/2025 19:50;Antecipado
TAM;180;SBCG;SBGR;01/03/2025 07:00;Antecipado
TAM;224;SBEG;SBFZ;01/03/2025 09:35;Antecipado
TAM;180;SBFZ;SBSP;01/03/2025 05:15;Antecipado
TAM;224;SBSL;SBGR;01/03/2025 02:50;Antecipado
TAM;224;SBGR;SBFL;01/03/2025 17:15;Antecipado
TAM;224;SBRF;SBGR;01/03/2025 19:10;Antecipado
TAM;180;SBSP;SBFI;01/03/2025 11:15;Pontual
TAM;180;SBGR;SBPL;01/03/2025 15:50;Pontual
TAM;224;SBGR;SBPA;01/03/2025 10:00;Antecipado
TAM;180;SBBR;SBSP;01/03/2025 06:05;Antecipado
TAM;180;SBGR;SBSG;01/03/2025 20:50;Antecipado
TAM;180;SBMO;SBGR;01/03/2025 18:25;Atraso 30-60
TAM;180;SBGR;SBLO;01/03/2025 08:05;Antecipado
TAM;180;SBGR;SBJP;01/03/2025 13:50;Antecipado
TAM;180;SBVT;SBGR;01/03/2025 04:25;Antecipado
TAM;180;SBGR;SBCF;01/03/2025 22:30;Pontual
TAM;224;SBGR;SBEG;01/03/2025 01:00;Antecipado
TAM;144;SBGR;SBCT;01/03/2025 18:00;Antecipado
TAM;144;SBRJ;SBSP;01/03/2025 07:35;Antecipado
TAM;180;SBSP;SBCF;01/03/2025 20:10;Antecipado
TAM;180;SBSP;SBPS;01/03/2025 15:35;Antecipado
TAM;144;SBRJ;SBBR;01/03/2025 17:55;Antecipado
TAM;180;SBSP;SBCY;01/03/2025 19:15;Antecipado
TAM;180;SBCY;SBSP;01/03/2025 05:00;Antecipado
TAM;180;SBJV;SBGR;01/03/2025 06:00;Antecipado
TAM;180;SBGR;SBJV;01/03/2025 08:00;Antecipado
TAM;180;SBJV;SBGR;01/03/2025 09:55;Antecipado
TAM;180;SBGR;SBSR;01/03/2025 07:00;Antecipado
TAM;180;SBGL;SBRF;01/03/2025 07:00;Antecipado
TAM;224;SBGR;SBSV;01/03/2025 08:15;Pontual
TAM;180;SBCF;SBSP;01/03/2025 19:00;Antecipado
TAM;224;SBGR;SBAR;01/03/2025 07:15;Pontual
TAM;180;SBGL;SBBR;01/03/2025 17:35;Pontual
TAM;180;SBPS;SBSP;01/03/2025 18:10;Antecipado
TAM;224;SBCF;SBGR;01/03/2025 07:20;Antecipado
TAM;224;SBBR;SBCG;01/03/2025 08:20;Pontual
TAM;144;SBRJ;SBGR;01/03/2025 20:20;Antecipado
TAM;180;SBSV;SBGL;01/03/2025 17:20;Antecipado
TAM;144;SBPS;SBGR;01/03/2025 17:40;Antecipado
TAM;180;SBCA;SBGR;01/03/2025 12:30;Antecipado
TAM;180;SBBR;SBSP;01/03/2025 07:30;Pontual
TAM;224;SBGR;SBSV;01/03/2025 09:45;Antecipado
TAM;144;SBVT;SBGR;01/03/2025 07:15;Antecipado
TAM;224;SBGR;SBJP;01/03/2025 22:40;Pontual
TAM;180;SBGL;SBBR;01/03/2025 06:00;Pontual
TAM;224;SBFL;SBGR;01/03/2025 12:15;Antecipado
TAM;180;SBSP;SBSG;01/03/2025 19:30;Antecipado
TAM;180;SBSG;SBSP;01/03/2025 03:05;Antecipado
TAM;224;SBRF;SBGR;01/03/2025 05:15;Antecipado
TAM;180;SBSR;SBGR;01/03/2025 08:55;Antecipado
TAM;180;SBGR;SBSL;01/03/2025 07:25;Pontual
TAM;224;SBEG;SBGR;01/03/2025 02:10;Antecipado
TAM;180;SBFI;SBGR;01/03/2025 14:55;Antecipado
TAM;144;SBGR;SBPV;01/03/2025 10:40;Antecipado
TAM;144;SBPV;SBGR;01/03/2025 15:00;Antecipado
TAM;224;SBCG;SBBR;01/03/2025 18:05;Antecipado
TAM;224;SBBE;SBGR;01/03/2025 12:30;Antecipado
TAM;180;SBPA;SBBR;01/03/2025 17:20;Antecipado
TAM;224;SBMO;SBGR;01/03/2025 05:30;Antecipado
TAM;180;SBPA;SBCT;01/03/2025 13:30;Antecipado
TAM;144;SBRJ;SBSP;01/03/2025 07:05;Antecipado
TAM;144;SBPA;SBSP;01/03/2025 20:10;Antecipado
TAM;224;SBPA;SBGR;01/03/2025 14:50;Antecipado
TAM;180;SBBE;SBGR;01/03/2025 02:45;Antecipado
TAM;180;SBPF;SBGR;01/03/2025 20:00;Pontual
TAM;180;SBPA;SBGR;01/03/2025 06:05;Pontual
TAM;180;SBSP;SBLO;01/03/2025 07:20;Antecipado
TAM;180;SBCY;SBGR;01/03/2025 15:15;Antecipado
TAM;180;SBGR;SPJC;01/03/2025 03:55;Pontual
TAM;180;SPJC;SBGR;01/03/2025 02:30;Antecipado
TAM;180;SBGR;SAME;01/03/2025 07:55;Antecipado
TAM;180;SAME;SBGR;01/03/2025 12:50;Pontual
TAM;180;SBGR;SCEL;01/03/2025 01:00;Antecipado
TAM;180;SBGR;SABE;01/03/2025 06:40;Antecipado
TAM;180;SABE;SBGR;01/03/2025 12:55;Pontual
TAM;180;SBGR;SABE;01/03/2025 13:55;Antecipado
TAM;180;SABE;SBGR;01/03/2025 18:20;Atraso 30-60
TAM;224;SBGR;SCEL;01/03/2025 13:25;Pontual
TAM;224;SCEL;SBGR;01/03/2025 18:40;Pontual
TAM;180;SBGR;SPJC;01/03/2025 19:40;Pontual
TAM;180;SPJC;SBGR;01/03/2025 11:20;Antecipado
TAM;304;SBGR;FAOR;01/03/2025 22:50;Atraso 60-120
TAM;304;LFPG;SBGR;01/03/2025 08:00;Pontual
TAM;363;SBGR;EDDF;01/03/2025 23:00;Pontual
TAM;363;EDDF;SBGR;01/03/2025 16:50;Antecipado
TAM;363;SBGR;LIMC;01/03/2025 18:00;Antecipado
TAM;363;LIMC;SBGR;01/03/2025 08:00;Atraso 30-60
TAM;304;SBGR;LEMD;01/03/2025 18:00;Antecipado
TAM;363;SBGR;EGLL;01/03/2025 23:40;Antecipado
TAM;363;EGLL;SBGR;01/03/2025 17:15;Pontual
TAM;304;KLAX;SBGR;01/03/2025 17:50;Antecipado
TAM;180;SBGR;SCEL;01/03/2025 15:55;Antecipado
TAM;180;SCEL;SBGR;01/03/2025 21:05;Antecipado
TAM;180;SBGR;SCEL;01/03/2025 11:00;Antecipado
TAM;180;SBGL;SCEL;01/03/2025 12:50;Antecipado
TAM;180;SCEL;SBGL;01/03/2025 18:25;Antecipado
TAM;224;SBBR;SCEL;01/03/2025 08:50;Antecipado
TAM;224;SCEL;SBBR;01/03/2025 14:40;Antecipado
TAM;304;SBGR;MMMX;01/03/2025 23:40;Atraso 30-60
TAM;304;MMMX;SBGR;01/03/2025 11:00;Pontual
TAM;224;SUMU;SBGR;01/03/2025 18:50;Pontual
TAM;218;SCEL;SUMU;;
TAM;218;SUMU;SCEL;;
TAM;224;SBGR;SUMU;01/03/2025 07:05;Antecipado
TAM;224;SUMU;SBGR;01/03/2025 05:05;Antecipado
TAM;363;SBGR;LIRF;01/03/2025 18:00;Pontual
TAM;304;LIRF;SBGR;01/03/2025 08:00;Pontual
TAM;304;SBGR;KMCO;01/03/2025 12:50;Antecipado
TAM;304;KMCO;SBGR;01/03/2025 00:20;Antecipado
TAM;180;SCEL;SBGR;01/03/2025 06:10;Pontual
TAM;180;SBGR;SAEZ;01/03/2025 21:55;Antecipado
TAM;180;SABE;SBGR;01/03/2025 10:35;Pontual
TAM;180;SBGR;SABE;01/03/2025 08:55;Pontual
TAM;363;SBGR;LPPT;01/03/2025 17:35;Pontual
TAM;363;LPPT;SBGR;01/03/2025 05:50;Pontual
TAM;304;SBGR;LPPT;01/03/2025 22:10;Pontual
TAM;304;LPPT;SBGR;01/03/2025 10:50;Pontual
TAM;304;SBGR;KJFK;01/03/2025 22:45;Atraso 30-60
TAM;363;KJFK;SBGR;01/03/2025 19:30;Antecipado
TAM;363;KMIA;SBGR;01/03/2025 21:30;Pontual
TAM;363;SBGR;KMIA;01/03/2025 10:50;Pontual
TAM;363;KMIA;SBGR;01/03/2025 11:40;Antecipado
TAM;363;SBGR;SPJC;01/03/2025 07:35;Antecipado
TAM;363;SPJC;SBGR;01/03/2025 15:05;Antecipado
TAM;224;SCEL;SBGR;01/03/2025 01:40;Antecipado
TAM;224;SBGR;SCEL;01/03/2025 08:35;Antecipado
TAM;224;SCEL;SBGR;01/03/2025 15:03;Antecipado
TAM;224;SBGR;SCEL;01/03/2025 21:05;Antecipado
TAM;180;SCEL;SBGR;01/03/2025 16:10;Atraso 30-60
TAM;180;SBSP;SBSV;01/03/2025 15:15;Antecipado
TAM;180;SBSV;SBSP;01/03/2025 18:40;Antecipado
TAM;180;SBGR;SBGL;01/03/2025 10:40;Pontual
TAM;224;SBGL;SBSV;01/03/2025 12:25;Antecipado
TAM;224;SBSV;SBGL;01/03/2025 15:10;Pontual
TAM;224;SBGL;SBGR;01/03/2025 18:00;Atraso 30-60
TAM;180;SBSP;SBRF;01/03/2025 11:30;Pontual
TAM;0;SBGR;SCEL;;
TAM;0;LFPG;SCEL;;
TAM;180;SBSP;SBFL;01/03/2025 07:25;Antecipado
TAM;224;SBGL;SBGR;01/03/2025 19:35;Atraso 30-60
TAM;180;SBSP;SBUL;02/03/2025 09:20;Antecipado
TAM;180;SBUL;SBSP;02/03/2025 11:25;Antecipado
TAM;144;SBSP;SBBR;02/03/2025 10:40;Pontual
TAM;180;SBBR;SBSP;02/03/2025 11:40;Antecipado
TAM;180;SBSP;SBBR;02/03/2025 18:30;Antecipado
TAM;144;SBBR;SBSP;02/03/2025 16:35;Antecipado
TAM;144;SBBR;SBSP;02/03/2025 13:20;Antecipado
TAM;180;SBSP;SBBR;02/03/2025 19:50;Antecipado
TAM;144;SBBR;SBSP;02/03/2025 18:20;Antecipado
TAM;180;SBBR;SBSP;02/03/2025 20:30;Antecipado
TAM;180;SBSP;SBFL;02/03/2025 13:05;Antecipado
TAM;180;SBFL;SBSP;02/03/2025 15:00;Antecipado
TAM;180;SBSP;SBCF;02/03/2025 08:05;Antecipado
TAM;180;SBSP;SBCF;02/03/2025 10:55;Antecipado
TAM;180;SBCF;SBSP;02/03/2025 13:50;Antecipado
TAM;144;SBCF;SBSP;02/03/2025 15:20;Antecipado
TAM;180;SBSP;SBCF;02/03/2025 21:35;Antecipado
TAM;180;SBCF;SBSP;02/03/2025 07:05;
TAM;180;SBSP;SBCF;02/03/2025 20:30;Antecipado
TAM;180;SBCF;SBSP;02/03/2025 10:00;Antecipado
TAM;180;SBCT;SBSP;02/03/2025 08:20;Antecipado
TAM;180;SBSP;SBCT;02/03/2025 10:10;Antecipado
TAM;180;SBCT;SBSP;02/03/2025 11:50;Antecipado
TAM;180;SBCT;SBSP;02/03/2025 14:10;Antecipado
TAM;180;SBSP;SBCT;02/03/2025 12:30;Antecipado
TAM;180;SBSP;SBCT;02/03/2025 20:55;Antecipado
TAM;144;SBSP;SBFL;02/03/2025 09:00;Antecipado
TAM;180;SBSP;SBFL;02/03/2025 13:35;Antecipado
TAM;180;SBSP;SBFL;02/03/2025 07:30;Antecipado
TAM;180;SBFL;SBSP;02/03/2025 15:30;Antecipado
TAM;180;SBSP;SBSR;02/03/2025 17:15;Antecipado
TAM;144;SBFL;SBSP;02/03/2025 10:55;Antecipado
TAM;180;SBSP;SBFL;02/03/2025 21:15;Antecipado
TAM;180;SBSP;SBFL;02/03/2025 10:30;Antecipado
TAM;180;SBSR;SBSP;02/03/2025 19:05;Antecipado
TAM;180;SBSP;SBFL;02/03/2025 17:15;Antecipado
TAM;180;SBFL;SBSP;02/03/2025 09:25;Antecipado
TAM;180;SBFL;SBSP;02/03/2025 19:15;Antecipado
TAM;180;SBGO;SBSP;02/03/2025 07:20;Antecipado
TAM;180;SBGO;SBSP;02/03/2025 10:35;Antecipado
TAM;180;SBSP;SBGO;02/03/2025 17:40;Antecipado
TAM;180;SBFI;SBSP;02/03/2025 17:30;Antecipado
TAM;144;SBBR;SBCT;02/03/2025 09:20;Antecipado
TAM;144;SBCT;SBBR;02/03/2025 12:05;Antecipado
TAM;180;SBGR;SBJA;02/03/2025 07:10;Pontual
TAM;180;SBJA;SBGR;02/03/2025 09:50;Antecipado
TAM;180;SBSP;SBMO;02/03/2025 14:10;Antecipado
TAM;224;SBGR;SBCG;02/03/2025 23:20;Antecipado
TAM;144;SBSP;SBRJ;02/03/2025 10:45;Antecipado
TAM;180;SBSP;SBLO;02/03/2025 15:10;Antecipado
TAM;180;SBLO;SBSP;02/03/2025 17:10;Antecipado
TAM;224;SBGR;SBCG;02/03/2025 15:30;Antecipado
TAM;180;SBCG;SBGR;02/03/2025 10:45;Antecipado
TAM;144;SBSP;SBPA;02/03/2025 15:00;Antecipado
TAM;180;SBSP;SBNF;02/03/2025 21:45;Antecipado
TAM;144;SBNF;SBSP;02/03/2025 09:05;Antecipado
TAM;144;SBSP;SBNF;02/03/2025 11:40;Antecipado
TAM;144;SBNF;SBSP;02/03/2025 13:30;Antecipado
TAM;180;SBSP;SBNF;02/03/2025 14:35;Antecipado
TAM;180;SBNF;SBSP;02/03/2025 16:25;Antecipado
TAM;180;SBSP;SBPA;02/03/2025 08:00;Antecipado
TAM;180;SBSP;SBPA;02/03/2025 10:15;Antecipado
TAM;180;SBPA;SBSP;02/03/2025 07:25;Antecipado
TAM;144;SBSP;SBPA;02/03/2025 11:30;Antecipado
TAM;180;SBPA;SBSP;02/03/2025 08:50;Antecipado
TAM;180;SBSP;SBPA;02/03/2025 13:00;Antecipado
TAM;180;SBPA;SBSP;02/03/2025 10:25;Antecipado
TAM;180;SBSP;SBPA;02/03/2025 16:15;Antecipado
TAM;180;SBPA;SBSP;02/03/2025 12:10;Antecipado
TAM;144;SBPA;SBSP;02/03/2025 13:55;Antecipado
TAM;180;SBSP;SBPA;02/03/2025 20:15;Antecipado
TAM;144;SBPA;SBSP;02/03/2025 17:25;Antecipado
TAM;180;SBPA;SBSP;02/03/2025 18:45;Antecipado
TAM;180;SBPA;SBSP;02/03/2025 15:25;Antecipado
TAM;180;SBSP;SBPA;02/03/2025 14:15;Antecipado
TAM;180;SBPA;SBSP;02/03/2025 16:40;Antecipado
TAM;180;SBSP;SBRF;02/03/2025 08:10;Pontual
TAM;180;SBRF;SBSP;02/03/2025 16:15;Antecipado
TAM;144;SBRJ;SBSP;02/03/2025 10:45;Antecipado
TAM;180;SBSP;SBMG;02/03/2025 13:10;Antecipado
TAM;180;SBMG;SBSP;02/03/2025 15:15;Antecipado
TAM;180;SBSP;SBCG;02/03/2025 17:00;Antecipado
TAM;180;SBCG;SBSP;02/03/2025 19:40;Antecipado
TAM;180;SBGR;SBSV;02/03/2025 23:45;Pontual
TAM;144;SBSV;SBGR;02/03/2025 04:15;Antecipado
TAM;180;SBSP;SBFZ;02/03/2025 09:55;Antecipado
TAM;180;SBFZ;SBSP;02/03/2025 14:10;Antecipado
TAM;180;SBSP;SBFZ;02/03/2025 22:20;Antecipado
TAM;180;SBSP;SBPS;02/03/2025 14:10;Antecipado
TAM;180;SBGR;SBTE;02/03/2025 12:15;Antecipado
TAM;180;SBTE;SBGR;02/03/2025 16:05;Antecipado
TAM;180;SBGR;SBTE;02/03/2025 22:30;Pontual
TAM;180;SBTE;SBGR;02/03/2025 02:30;Antecipado
TAM;224;SBGR;SBMO;02/03/2025 23:25;Antecipado
TAM;180;SBMO;SBGR;02/03/2025 03:00;Pontual
TAM;180;SBGR;SBFI;02/03/2025 07:45;Antecipado
TAM;180;SBFI;SBGR;02/03/2025 10:10;Antecipado
TAM;180;SBGR;SBFI;02/03/2025 12:25;Antecipado
TAM;224;SBGR;SBFI;02/03/2025 17:05;Antecipado
TAM;224;SBFI;SBGR;02/03/2025 19:35;Pontual
TAM;180;SBGR;SBFI;02/03/2025 23:00;Antecipado
TAM;180;SBGR;SBUL;02/03/2025 07:50;Antecipado
TAM;180;SBUL;SBGR;02/03/2025 09:55;Antecipado
TAM;180;SBSL;SBGR;02/03/2025 11:30;Antecipado
TAM;180;SBGR;SBMG;02/03/2025 07:45;Antecipado
TAM;180;SBMG;SBGR;02/03/2025 09:55;Antecipado
TAM;224;SBGR;SBPA;02/03/2025 15:00;Antecipado
TAM;224;SBPA;SBGR;02/03/2025 17:30;Antecipado
TAM;224;SBAR;SBGR;02/03/2025 03:30;Antecipado
TAM;224;SBAR;SBGR;02/03/2025 10:50;Antecipado
TAM;180;SBGR;SBAR;02/03/2025 23:25;Pontual
TAM;180;SBSP;SBGO;02/03/2025 21:30;Antecipado
TAM;224;SBGR;SBBE;02/03/2025 08:10;Antecipado
TAM;224;SBBE;SBGR;02/03/2025 05:10;Antecipado
TAM;224;SBGR;SBBE;02/03/2025 12:40;Pontual
TAM;224;SBGR;SBBE;02/03/2025 17:30;Antecipado
TAM;224;SBBE;SBGR;02/03/2025 17:05;Antecipado
TAM;180;SBGR;SBBE;02/03/2025 22:25;Antecipado
TAM;180;SBGO;SBSP;02/03/2025 20:05;Antecipado
TAM;180;SBGR;SBPS;02/03/2025 12:15;Pontual
TAM;180;SBGR;SBPS;02/03/2025 15:05;Antecipado
TAM;180;SBGR;SBPS;02/03/2025 23:40;Antecipado
TAM;180;SBSP;SBCT;02/03/2025 13:55;Antecipado
TAM;180;SBCT;SBSP;02/03/2025 15:40;Antecipado
TAM;180;SBGR;SBIL;02/03/2025 07:25;Antecipado
TAM;180;SBIL;SBGR;02/03/2025 10:05;Antecipado
TAM;180;SBBR;SBGR;02/03/2025 20:35;Antecipado
TAM;180;SBGR;SBBR;02/03/2025 22:35;Antecipado
TAM;224;SBBR;SBGR;02/03/2025 05:45;Antecipado
TAM;224;SBGR;SBBR;02/03/2025 12:20;Pontual
TAM;180;SBGR;SBCY;02/03/2025 12:30;Antecipado
TAM;224;SBCY;SBGR;02/03/2025 05:55;Antecipado
TAM;224;SBGR;SBCY;02/03/2025 14:40;Antecipado
TAM;180;SBGR;SBCH;02/03/2025 07:30;Antecipado
TAM;180;SBCH;SBGR;02/03/2025 09:45;Antecipado
TAM;224;SBGR;SBCT;02/03/2025 09:30;Antecipado
TAM;224;SBGR;SBCT;02/03/2025 08:15;Pontual
TAM;224;SBCT;SBGR;02/03/2025 10:05;Pontual
TAM;180;SBGR;SBCT;02/03/2025 13:10;Antecipado
TAM;180;SBCT;SBGR;02/03/2025 14:50;Antecipado
TAM;224;SBGR;SBCT;02/03/2025 15:15;Antecipado
TAM;224;SBCT;SBGR;02/03/2025 11:20;Antecipado
TAM;224;SBGL;SBFI;02/03/2025 11:15;Antecipado
TAM;224;SBCT;SBGR;02/03/2025 05:15;Pontual
TAM;180;SBGR;SBSL;02/03/2025 22:40;Pontual
TAM;224;SBGR;SBEG;02/03/2025 12:25;Atraso 30-60
TAM;224;SBEG;SBGR;02/03/2025 17:05;Pontual
TAM;180;SBSP;SBCT;02/03/2025 11:15;Antecipado
TAM;180;SBCT;SBSP;02/03/2025 12:55;Antecipado
TAM;224;SBGR;SBFL;02/03/2025 08:00;Antecipado
TAM;224;SBFL;SBGR;02/03/2025 10:00;Antecipado
TAM;224;SBCF;SBGR;02/03/2025 11:30;Pontual
TAM;224;SBGR;SBFZ;02/03/2025 07:20;Pontual
TAM;224;SBFZ;SBGR;02/03/2025 11:30;Antecipado
TAM;224;SBGR;SBFZ;02/03/2025 10:00;Antecipado
TAM;224;SBFZ;SBGR;02/03/2025 16:45;Antecipado
TAM;224;SBGR;SBFZ;02/03/2025 12:30;Antecipado
TAM;224;SBGR;SBFZ;02/03/2025 23:25;Pontual
TAM;224;SBBR;SBRF;02/03/2025 14:00;Atraso 30-60
TAM;220;SBBR;SBBR;;
TAM;224;SBFZ;SBGR;02/03/2025 07:25;Antecipado
TAM;144;SBGR;SBVT;02/03/2025 16:00;Pontual
TAM;224;SBGR;SBVT;02/03/2025 17:25;Antecipado
TAM;224;SBVT;SBGR;02/03/2025 19:40;Antecipado
TAM;144;SBGR;SBVT;02/03/2025 23:45;Pontual
TAM;180;SBGL;SBGR;02/03/2025 05:15;Antecipado
TAM;180;SBGL;SBGR;02/03/2025 06:30;Antecipado
TAM;224;SBGR;SBGL;02/03/2025 08:35;Antecipado
TAM;180;SBPS;SBGR;02/03/2025 14:40;Antecipado
TAM;224;SBGR;SBCF;02/03/2025 09:30;Pontual
TAM;180;SBFL;SBSP;02/03/2025 17:50;Antecipado
TAM;224;SBPS;SBGR;02/03/2025 03:40;Antecipado
TAM;224;SBSV;SBGR;02/03/2025 11:15;Antecipado
TAM;224;SBGR;SBGL;02/03/2025 23:05;Antecipado
TAM;224;SBSV;SBGR;02/03/2025 12:50;Antecipado
TAM;224;SBGR;SBFL;02/03/2025 09:50;Antecipado
TAM;224;SBSV;SBGR;02/03/2025 06:05;Antecipado
TAM;144;SBSI;SBGR;02/03/2025 11:00;Antecipado
TAM;224;SBGR;SBSV;02/03/2025 17:40;Antecipado
TAM;224;SBSV;SBGR;02/03/2025 20:55;Antecipado
TAM;224;SBGL;SBGR;02/03/2025 10:20;Pontual
TAM;180;SBGR;SBGL;02/03/2025 20:10;Antecipado
TAM;224;SBGR;SBGO;02/03/2025 08:50;Antecipado
TAM;224;SBGO;SBGR;02/03/2025 11:15;Antecipado
TAM;218;SBJP;SBRF;;
TAM;224;SBGR;SBRF;02/03/2025 07:25;
TAM;218;SBGR;SBJP;;
TAM;224;SBRF;SBGR;02/03/2025 02:50;Antecipado
TAM;224;SBGR;SBRF;02/03/2025 15:15;Pontual
TAM;224;SBRF;SBGR;02/03/2025 13:35;Antecipado
TAM;224;SBGR;SBRF;02/03/2025 09:40;Antecipado
TAM;180;SBGR;SBRF;02/03/2025 23:00;Antecipado
TAM;224;SBRF;SBGR;02/03/2025 11:15;Atraso 60-120
TAM;180;SBSP;SBFI;02/03/2025 09:45;Antecipado
TAM;180;SBFI;SBSP;02/03/2025 12:25;Antecipado
TAM;224;SBJP;SBGR;02/03/2025 02:40;Antecipado
TAM;180;SBGR;SBPL;02/03/2025 07:10;Antecipado
TAM;180;SBPL;SBGR;02/03/2025 10:25;Antecipado
TAM;180;SBPL;SBGR;02/03/2025 19:05;Antecipado
TAM;224;SBBR;SBRF;02/03/2025 22:30;Antecipado
TAM;224;SBCY;SBGR;02/03/2025 11:45;Antecipado
TAM;224;SBGR;SBPJ;02/03/2025 23:20;Antecipado
TAM;180;SBPJ;SBGR;02/03/2025 03:10;Antecipado
TAM;224;SBFI;SBGR;02/03/2025 06:55;Pontual
TAM;180;SBGR;SBMK;02/03/2025 08:05;Antecipado
TAM;180;SBMK;SBGR;02/03/2025 10:20;Antecipado
TAM;180;SBCA;SBGR;02/03/2025 17:25;Pontual
TAM;180;SBGR;SBCA;02/03/2025 15:10;Pontual
TAM;180;SBGR;SBNF;02/03/2025 08:25;Pontual
TAM;144;SBNF;SBGR;02/03/2025 05:30;Antecipado
TAM;180;SBGR;SBNF;02/03/2025 17:45;Antecipado
TAM;224;SBBR;SBCY;02/03/2025 08:40;Antecipado
TAM;180;SBNF;SBGR;02/03/2025 19:40;Antecipado
TAM;180;SBGR;SBNF;02/03/2025 22:20;Pontual
TAM;224;SBCY;SBBR;02/03/2025 17:55;Antecipado
TAM;224;SBGR;SBPA;02/03/2025 07:40;Pontual
TAM;224;SBPA;SBGR;02/03/2025 10:05;Antecipado
TAM;224;SBGR;SBPA;02/03/2025 22:20;Antecipado
TAM;180;SBPA;SBGR;02/03/2025 12:30;Antecipado
TAM;180;SBGR;SBVC;02/03/2025 16:50;Antecipado
TAM;180;SBVC;SBGR;02/03/2025 19:30;Antecipado
TAM;224;SBGR;SBPA;02/03/2025 17:10;Antecipado
TAM;224;SBRF;SBBR;02/03/2025 17:20;Pontual
TAM;180;SBGR;SBPA;02/03/2025 23:35;Antecipado
TAM;180;SBPS;SBSP;02/03/2025 11:00;Antecipado
TAM;180;SBBR;SBPA;02/03/2025 08:35;Antecipado
TAM;224;SBPA;SBBR;02/03/2025 05:20;Antecipado
TAM;180;SBBR;SBPA;02/03/2025 20:45;Antecipado
TAM;180;SBIZ;SBGR;02/03/2025 03:25;Antecipado
TAM;180;SBGR;SBSG;02/03/2025 09:45;Antecipado
TAM;180;SBSG;SBGR;02/03/2025 14:10;Antecipado
TAM;180;SBGR;SBSG;02/03/2025 12:40;Atraso 60-120
TAM;180;SBSG;SBGR;02/03/2025 16:50;Atraso 60-120
TAM;224;SBSG;SBGR;02/03/2025 05:00;Antecipado
TAM;224;SBGR;SBSG;02/03/2025 23:05;Antecipado
